ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Children,Total_Spending,Customer_Since,Age_Group,AcceptedAny,Cluster,PCA1,PCA2,Segment
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,43,1,763,4597,40-49,1,3,1.2595225403014467,0.592277975674413,Dormant Customers
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,74,0,1331,4668,70+,1,3,1.6787996762691573,0.25694177812561914,Dormant Customers
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,69,2,525,4625,60-69,0,0,0.6583447499895495,0.76159936454831,Premium Customers
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,2,9,4337,60-69,0,1,-2.035153323050349,-0.6605786727792494,Budget Shoppers
2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,63,1,953,4406,60-69,1,3,0.8418359234264794,0.1494423749403796,Dormant Customers
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,54,2,68,4584,50-59,0,1,-1.5630265193908035,-0.26309468298976524,Budget Shoppers
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,2,131,4591,50-59,0,1,-1.5197983037448115,0.002556700566149416,Budget Shoppers
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,57,1,882,4647,50-59,0,3,1.9037431357833523,-0.19392491985175878,Dormant Customers
1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,47,0,1149,4986,40-49,0,0,1.1911075775212678,1.0119781640397907,Premium Customers
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56,1,37,4610,50-59,0,1,-2.4317582041044723,-0.579191316411514,Budget Shoppers
5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,60,1,388,4631,50-59,0,2,0.14435269040377127,-0.013206992329880865,Digital Buyers
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,39,0,1428,4822,30-39,1,3,1.5321585269319806,-1.501975432310567,Dormant Customers
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,67,0,1633,4725,60-69,0,3,2.723703898694434,-1.3787615194220721,Dormant Customers
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,50,1,173,4726,40-49,1,1,-2.29039782853096,0.8302444467567798,Budget Shoppers
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,38,1,99,4587,30-39,0,1,-2.168683999390156,0.29581781914719446,Budget Shoppers
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,66,1,215,4794,60-69,0,1,-0.9223661860809926,0.6759202742397964,Budget Shoppers
7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,63,1,929,4820,60-69,0,0,1.4453562213314306,2.970390983556407,Premium Customers
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,51,1,219,4424,50-59,0,1,-1.0137127615277162,0.4364917168486476,Budget Shoppers
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,48,2,174,4614,40-49,1,1,-0.6131300512528552,-0.10298945841639885,Budget Shoppers
7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,47,2,92,4889,40-49,0,1,-1.4278084161778368,-0.3447844938760221,Budget Shoppers
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,55,0,1052,4616,50-59,0,3,2.5035333993065465,-1.5107283745796594,Dormant Customers
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,68,1,275,4787,60-69,1,2,-0.3265781185736793,0.5501078040188512,Digital Buyers
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,70,1,587,5018,60-69,0,0,0.30675813639746224,0.549285691268279,Premium Customers
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,71,1,1662,4968,70+,1,0,1.815206424762631,4.418003731425612,Premium Customers
9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,43,1,159,4826,40-49,0,2,-1.8553546310938085,0.754730344203148,Digital Buyers
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,72,0,1024,4714,70+,1,3,1.520861447553517,-1.3202271196629851,Dormant Customers
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,1,35,4390,50-59,0,2,-1.8149311306194682,-0.38984878348256624,Digital Buyers
3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,68,0,1042,4625,60-69,0,3,1.4837794556396415,-1.0713944471025576,Dormant Customers
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,60,2,395,4527,50-59,0,0,0.16274489340925968,1.681109614745488,Premium Customers
7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,50,0,557,4978,40-49,1,3,1.0953815343001632,-0.4255420597225479,Dormant Customers
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,62,2,9,4329,60-69,0,0,-5.369827987071863,6.797349856257913,Premium Customers
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,0,69,4679,30-39,0,1,-2.1338456191847497,-0.8497667657499018,Budget Shoppers
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,59,1,486,4492,50-59,0,0,0.47606368977434194,1.101565320360801,Premium Customers
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,37,1,34,4470,30-39,0,2,-2.552494300572042,-0.43600023826567125,Digital Buyers
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,30,0,1365,4972,18-29,1,3,2.010975202260437,-0.4619579804191753,Dormant Customers
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50,1,13,4729,40-49,0,2,-2.5892791735214757,-0.6737921526235958,Digital Buyers
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,47,0,1401,4931,40-49,0,3,2.1791218170674043,-1.2042298225256436,Dormant Customers
9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,64,0,1574,4857,60-69,1,3,1.3105291981845772,-0.9390383237578511,Dormant Customers
10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,41,0,1323,4615,40-49,1,3,2.066990916268053,-0.3539756128026833,Dormant Customers
2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,54,1,1217,4644,50-59,1,0,2.239961606260451,1.8176750192936568,Premium Customers
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,74,3,103,4912,70+,0,2,-0.6107590430655745,-0.6087326310455,Digital Buyers
5316,1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,49,0,84,4683,40-49,0,2,-2.0095237690203644,-0.6275727942829855,Digital Buyers
9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,53,0,1536,4842,50-59,0,3,2.5005803659358534,-1.5757386422094994,Dormant Customers
521,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,40,1,581,4972,30-39,0,0,0.251263626465488,0.6831976521688643,Premium Customers
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,59,1,928,4922,50-59,0,3,1.1107839561827761,-0.8307029478020987,Dormant Customers
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,50,0,14,4519,40-49,0,1,-2.5731622659484357,-0.971324070507739,Budget Shoppers
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,46,1,424,4649,40-49,0,3,0.5154868997953813,-0.8762411599028228,Dormant Customers
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,54,1,960,4581,50-59,0,3,1.1478253260964728,-1.170080556181077,Dormant Customers
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,43,0,1555,4920,40-49,1,3,1.6849579915165107,-0.6038761446807591,Dormant Customers
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,52,2,656,4953,50-59,1,0,0.3752877113237695,4.27723078789349,Premium Customers
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,57,2,55,4619,50-59,0,2,-1.5302958455324809,-0.21448401757791252,Digital Buyers
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,1,20,4372,40-49,0,1,-1.9478859755689744,-1.1684115602924312,Budget Shoppers
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,54,1,367,4959,50-59,0,0,-1.1491648629491045,2.3672598169588985,Premium Customers
2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,48,0,2257,4434,40-49,1,3,2.6957828019283303,-1.1866846925236718,Dormant Customers
3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,58,1,42,4443,50-59,0,2,-1.8136321025076416,-0.3617826232101352,Digital Buyers
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,61,1,1049,4705,60-69,0,3,2.208382588657595,0.2915196208448414,Dormant Customers
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,2,48,4397,50-59,0,2,-1.4231126326074635,-0.5066556623794446,Digital Buyers
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,77,1,685,4866,70+,0,0,1.2993428089577315,2.3474730903589665,Premium Customers
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,73,1,39,4394,70+,0,2,-0.5484367775140757,-1.5600950841854082,Digital Buyers
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,0,43,4465,30-39,0,1,-2.405483783967358,-0.9453486907066713,Budget Shoppers
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,66,0,835,5005,60-69,1,0,0.18814068611390106,2.1189504243989767,Premium Customers
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,67,0,1515,4482,60-69,1,3,2.419387429578932,-1.323702431086193,Dormant Customers
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,74,1,1039,4818,70+,0,3,2.1841437975861764,0.4926067753108275,Dormant Customers
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,50,1,1596,4672,40-49,0,3,1.9206663700338382,1.030428783530036,Dormant Customers
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,41,0,1828,4945,40-49,1,3,1.0819544303168707,-0.5770870404631634,Dormant Customers
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,56,1,34,4383,50-59,1,1,-2.1892539264180475,-0.39011427323041187,Budget Shoppers
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,57,1,149,4395,50-59,0,2,-0.9058483712034252,0.11791743333674433,Digital Buyers
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,56,1,946,4729,50-59,1,3,1.955705393173658,-0.8442268287247597,Dormant Customers
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,40,0,28,4364,30-39,0,1,-1.6051436532260706,-1.7392178055409213,Budget Shoppers
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,41,1,450,4926,40-49,0,0,-0.002133146800708419,0.5144832781346397,Premium Customers
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,68,2,46,4484,60-69,0,1,-1.2039695709043547,-1.2332754670979913,Budget Shoppers
5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,54,0,1702,4557,50-59,1,3,2.2993968250755166,-1.187994106713238,Dormant Customers
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,50,2,820,4616,40-49,0,0,1.5107468228979335,1.291461776842161,Premium Customers
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,43,1,382,4811,40-49,1,2,-0.6827557388869805,0.08800553069369739,Digital Buyers
2747,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,37,0,2126,4990,30-39,0,3,1.6832430303002448,-1.3426934107367474,Dormant Customers
3010,1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,36,0,2069,4381,30-39,1,3,2.8734123509524983,-1.7005045922944937,Dormant Customers
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,1,72,4841,30-39,0,2,-2.2082089735586754,-0.23934927819681626,Digital Buyers
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,57,1,732,4349,50-59,1,0,0.5737988967300065,3.687038663451263,Premium Customers
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,51,0,801,4357,50-59,0,3,0.8774243734639388,-1.8976238395800118,Dormant Customers
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,76,1,236,4575,70+,0,1,-0.33457297050499246,0.12100109830657889,Budget Shoppers
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,1,80,4981,40-49,1,1,-2.21083682916177,-1.0870050433304466,Budget Shoppers
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,71,0,1685,4413,70+,1,3,2.4853392304792687,-1.383912269506637,Dormant Customers
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,80,0,277,4355,70+,0,3,4.350197694123185,2.1013571313098245,Dormant Customers
8780,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,75,1,507,4704,70+,0,3,0.8842581869095797,-0.45448676464224413,Dormant Customers
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,2,68,4814,60-69,0,1,-1.4526800816816876,-0.16206811978116845,Budget Shoppers
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,0,49,4400,40-49,0,1,-2.388786570712718,-0.8918461046314771,Budget Shoppers
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,38,0,397,4426,30-39,0,3,0.7168088351732088,-1.5183070880799108,Dormant Customers
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,54,1,39,4571,50-59,0,2,-1.6835550153355139,0.11912916595572565,Digital Buyers
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,57,1,306,4478,50-59,1,1,-0.010215842782083207,-0.42950547087181923,Budget Shoppers
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,71,0,976,4737,70+,0,3,1.3495868235157356,-1.3501974228852285,Dormant Customers
17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,54,1,1028,4619,50-59,0,0,0.9667150852557651,0.8669567585278863,Premium Customers
10680,1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,39,1,70,4467,30-39,0,2,-1.8622794264855578,-0.6688369545384208,Digital Buyers
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,66,0,46,4790,60-69,0,1,-1.5991837306879675,-0.8142015360645762,Budget Shoppers
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,45,1,51,4599,40-49,1,2,-2.2335198102382554,-0.9765190520127027,Digital Buyers
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,65,0,1263,4393,60-69,0,3,3.415421048649308,-1.8312470332260047,Dormant Customers
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,55,1,1490,4919,50-59,1,3,1.4078726061621973,0.22099475246161637,Dormant Customers
6417,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,54,0,1564,4946,50-59,0,3,3.041304622199278,-1.035443444162778,Dormant Customers
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,58,1,1815,4999,50-59,1,0,1.2533077019032894,0.7995748302475846,Premium Customers
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,62,1,1198,4843,60-69,0,0,1.4041348224390324,3.188441259065404,Premium Customers
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,57,1,416,4997,50-59,1,0,-0.2427858340575901,2.3573269986386203,Premium Customers
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,35,0,85,4821,30-39,0,1,-2.230641912880519,-1.1290093686515572,Budget Shoppers
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,44,1,47,4717,40-49,0,2,-1.6187307227977605,-0.42793191376151674,Digital Buyers
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,49,0,137,4817,40-49,0,1,-2.006949657234175,-0.5832781608533012,Budget Shoppers
10686,1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,60,2,21,4873,50-59,0,2,-2.013721707761023,-0.7631066037085541,Digital Buyers
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,48,1,70,4330,40-49,0,1,-1.304114880396332,-1.567599193608262,Budget Shoppers
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,53,1,909,4484,50-59,0,3,2.1751151588743967,-0.12239414394106914,Dormant Customers
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,69,0,1676,4940,60-69,1,3,2.6887723846707456,-0.6225310810330985,Dormant Customers
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,82,0,1735,4594,70+,1,3,3.6695607511923214,0.09338147682115237,Dormant Customers
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,66,2,1191,4860,60-69,0,3,2.972924675257958,1.6108763907919628,Dormant Customers
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,48,1,24,4620,40-49,0,1,-2.0196710159839353,-1.1852284679615699,Budget Shoppers
10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,56,1,1182,4906,50-59,1,0,0.8618505950422733,0.9343800902498195,Premium Customers
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,55,0,1280,4694,50-59,0,3,1.5822959632723352,-1.3652497305100215,Dormant Customers
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,68,0,1336,4916,60-69,1,3,1.8027080107803435,0.4042572088986632,Dormant Customers
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,60,2,749,4700,50-59,0,0,0.8972889862056821,2.2532895027634474,Premium Customers
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,51,2,91,4544,50-59,0,2,-0.6594819775003117,-1.1340184147408587,Digital Buyers
2878,1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,78,1,414,4597,70+,0,3,1.0397588521541943,-0.32649293293545517,Dormant Customers
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,43,1,44,4496,40-49,0,1,-2.0444888791742706,0.023528825474758357,Budget Shoppers
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,57,2,63,4412,50-59,0,1,-1.9129270281128834,-0.04658563113961763,Budget Shoppers
